Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments,
29/12/2006 00:00,Lochaber,,,0,0,0,,3.3,187.00,34,100,,0,0,3,0,1,0,0,0,,,0,0,0,18,0,2,0,0,-9999,0.7,No notes,
29/12/2006 00:00,Northern Cairngorms,,,0,0,0,,15,163.00,58,95,,0,0,1,0,0,0,0,0,,,0,0,0,18,0,2,0,2,-9999,0,No notes,
29/12/2006 00:00,Glencoe,,,0,0,0,,60,200.00,40,100,,0,0,15,0,1,0,0,0,,Moderate,-9999,0,0,4,0,2,0,10,0,0,No notes,
29/12/2006 00:00,Creag Meagaidh,,,0,0,0,,50,200.00,40,100,,0,0,7,0,1,0,0,0,,Moderate,0,0,0,8,0,2,0,2,-9999,0,No notes,
28/12/2006 00:00,Lochaber,,,0,0,0,,1,200.00,27,90,,1,0,2,0,0,0,0,0,,,0,0,0,18,4,2,0,0,-9999,1.2,No notes,
28/12/2006 00:00,Northern Cairngorms,,,0,0,0,,0,97.00,19,95,,0,0,0,0,0,0,0,0,,,0,0,0,18,2,2,0,2,-9999,22,No notes,
28/12/2006 00:00,Glencoe,,,0,0,0,,-1,180.00,18,60,,1,0,2,0,0,0,0,0,,Moderate,-9999,0,0,4,4,2,0,2,-9999,2,No notes,
28/12/2006 00:00,Creag Meagaidh,,,0,0,0,,20,240.00,10,100,,0,0,3,0,1,0,0,0,,Low,0,0,0,8,6,2,0,2,1,0,No notes,
27/12/2006 00:00,Lochaber,,,0,0,0,,-1.4,205.00,7,100,,0,0,0,0,0,0,0,0,,,0,0,0,14,0,2,0,0,-9999,0.3,No notes,
27/12/2006 00:00,Northern Cairngorms,,,0,0,0,,-1.5,187.00,1,100,,0,0,0,0,0,0,0,0,,,0,0,0,14,6,2,0,1,-9999,16,No notes,
27/12/2006 00:00,Glencoe,,,0,0,0,,-8,130.00,8,100,,0,0,4,0,0,0,0,0,,Low,0,0,0,0,0,2,0,2,0,0,No notes,
27/12/2006 00:00,Creag Meagaidh,,,0,0,0,,0,220.00,15,100,,0,0,1,0,0,0,0,0,,Moderate,0,0,0,2,2,2,0,1,-9999,0,No notes,
26/12/2006 00:00,Lochaber,,,0,0,0,,-1.2,185.00,7,100,,0,0,0,0,0,0,0,0,,,0,0,0,14,0,2,0,0,-9999,0.7,No notes,
26/12/2006 00:00,Northern Cairngorms,,,0,0,0,,6.5,155.00,20,0,,0,0,0,0,0,0,0,0,,,0,0,0,14,0,2,0,1,-9999,15,No notes,
26/12/2006 00:00,Glencoe,,,0,0,0,,17,200.00,10,100,,0,0,4,0,0,0,0,0,,Low,0,0,0,0,0,2,0,4,-9999,0,No notes,
26/12/2006 00:00,Creag Meagaidh,,,0,0,0,,20,220.00,10,100,,0,0,3,0,0,0,0,0,,Low,0,0,0,0,0,2,0,2,1,1,No notes,
25/12/2006 00:00,Lochaber,,,0,0,0,,6.1,195.00,28,0,,0,0,1,0,0,0,0,0,,,0,0,0,14,0,2,0,0,-9999,0.6,No notes,
25/12/2006 00:00,Northern Cairngorms,,,0,0,0,,72,162.00,6,0,,0,0,1,0,0,0,0,0,,,0,0,0,14,0,2,0,1,-9999,0,No notes,
25/12/2006 00:00,Glencoe,,,0,0,0,,-21,200.00,14,90,,0,0,0,0,0,0,0,0,,Low,-9999,0,0,0,0,2,0,2,0,33,No notes,
25/12/2006 00:00,Creag Meagaidh,,,0,0,0,,20,190.00,10,40,,0,0,1,0,0,0,0,0,,Low,0,0,0,0,0,2,0,1,1,0,No notes,
24/12/2006 00:00,Lochaber,,,0,0,0,,10,192.00,17,0,,0,0,1,0,0,0,0,0,,,0,0,0,14,0,2,0,0,-9999,0.2,No notes,
24/12/2006 00:00,Northern Cairngorms,,,0,0,0,,50,225.00,17,20,,0,0,1,0,0,0,0,0,,,0,0,0,14,0,2,0,1,-9999,0,No notes,
24/12/2006 00:00,Glencoe,,,0,0,0,,-60,120.00,12,0,,0,0,0,0,0,0,0,0,,Low,-9999,0,0,0,0,2,0,2,0,62,No notes,
24/12/2006 00:00,Creag Meagaidh,,,0,0,0,,60,200.00,10,0,,0,0,1,0,0,0,0,0,,Low,0,0,0,0,0,2,0,2,1,0,No notes,
23/12/2006 00:00,Lochaber,,,0,0,0,,0,154.00,2,50,,0,0,10,0,0,0,0,0,,,0,0,0,14,0,2,0,0,-9999,0,No notes,
23/12/2006 00:00,Northern Cairngorms,,,0,0,0,,65,261.00,22,10,,0,0,0,0,0,0,0,0,,,0,0,0,14,0,2,5,2,-9999,0,No notes,
23/12/2006 00:00,Glencoe,,,0,0,0,,3,210.00,7,90,,0,0,10,0,0,0,0,0,,Moderate,0,0,0,0,0,2,0,8,0,0,No notes,
23/12/2006 00:00,Creag Meagaidh,,,0,0,0,,20,200.00,20,70,,0,0,20,0,0,0,0,0,,Moderate,0,0,0,0,0,2,0,2,1,0,No notes,
22/12/2006 00:00,Lochaber,,,0,0,0,,5,241.00,29,100,,0,0,15,0,1,0,0,0,,,0,0,0,14,0,2,0,0,-9999,0,No notes,
22/12/2006 00:00,Northern Cairngorms,,,0,0,0,,52,280.00,42,100,,0,0,9,0,0,0,0,0,,,0,0,0,14,0,2,5,10,-9999,0,No notes,
22/12/2006 00:00,Glencoe,,,0,0,0,,50,20.00,10,100,,0,0,15,0,1,0,0,0,,Moderate,-9999,0,0,0,0,2,0,10,-9999,0,No notes,
22/12/2006 00:00,Creag Meagaidh,,,0,0,0,,40,200.00,15,100,,0,0,30,0,1,0,0,0,,Moderate,0,0,0,0,0,2,0,2,2,0,No notes,
21/12/2006 00:00,Lochaber,,,0,0,0,,-0.1,210.00,25,80,,0,0,15,0,0,0,0,0,,,0,0,0,14,0,2,0,0,-9999,2.2,No notes,
21/12/2006 00:00,Northern Cairngorms,,,0,0,0,,40,225.00,45,50,,1,0,5,0,0,0,0,0,,,0,0,0,14,0,2,0,1,-9999,25,No notes,
20/12/2006 00:00,Lochaber,,,0,0,0,,4,200.00,18,0,,0,0,10,0,0,0,0,0,,,0,0,0,14,0,2,0,0,-9999,1.9,No notes,
20/12/2006 00:00,Northern Cairngorms,,,0,0,0,,58,23.00,9,5,,0,0,9,0,0,0,0,0,,,0,0,0,14,0,2,5,1,-9999,29,No notes,
19/12/2006 00:00,Lochaber,,,0,0,0,,0,326.00,10,100,,0,0,15,0,0,0,0,0,,,0,0,0,14,0,2,0,0,-9999,1,No notes,
19/12/2006 00:00,Northern Cairngorms,,,0,0,0,,-19,69.00,15,75,,0,0,20,0,0,0,0,0,,,0,0,0,14,0,2,5,1,-9999,29,No notes,
18/12/2006 00:00,Lochaber,,,0,0,0,,-1.5,61.00,11,0,,0,0,15,0,0,0,0,0,,,0,0,0,14,0,2,0,0,-9999,5,No notes,
18/12/2006 00:00,Northern Cairngorms,,,0,0,0,,-30,225.00,15,20,,0,0,15,0,0,0,0,0,,,0,0,0,14,2,2,0,1,-9999,20,No notes,
17/12/2006 00:00,Lochaber,,,0,0,0,,-2.2,330.00,10,0,,0,0,15,0,0,0,0,0,,,0,0,0,12,0,2,0,0,-9999,4.1,No notes,
17/12/2006 00:00,Northern Cairngorms,,,0,0,0,,-32,310.00,41,20,,1,0,25,0,0,0,0,0,,,0,0,0,14,4,2,0,1,-9999,20,No notes,
16/12/2006 00:00,Lochaber,,,0,0,0,,-2,255.00,25,100,,1,0,15,0,0,0,0,0,,,0,0,0,12,6,2,0,0,-9999,1.5,No notes,
16/12/2006 00:00,Northern Cairngorms,,,0,0,0,,-28,289.00,35,80,,1,0,18,0,0,0,0,0,,,0,0,0,10,4,2,0,1,-9999,32,No notes,
15/12/2006 00:00,Lochaber,,,0,0,0,,-1.6,270.00,35,100,,1,0,8,0,0,0,0,0,,,0,0,0,6,6,2,0,0,-9999,1.2,No notes,
15/04/2006 23:00,Lochaber,,,0,0,0,,2,270.00,25,100,,1,0,15,0,0,0,0,0,,,44,0,0,294,6,24,0,0,-9999,1.1,No notes,
14/04/2006 23:00,Lochaber,,,0,0,0,,0.3,237.00,29,100,,1,0,10,0,0,0,0,0,,,44,0,0,288,4,20,0,0,-9999,1.9,No notes,
14/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-20,247.00,20,70,,0,0,10,0,0,0,0,0,,,0,0,0,310,4,20,5,1,-9999,4,No notes,
13/04/2006 23:00,Lochaber,,,0,0,0,,-0.4,272.00,28,100,,1,0,15,0,0,0,0,0,,,1022,0,0,284,4,20,0,0,-9999,1,No notes,
13/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-9,270.00,35,100,,1,0,17,0,0,0,0,0,,,0,0,0,306,4,20,5,1,-9999,7,No notes,
12/04/2006 23:00,Lochaber,,,0,0,0,,-1.5,257.00,40,80,,1,0,15,0,1,0,0,0,,,0,0,0,280,6,20,0,0,-9999,0,No notes,
12/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-17,228.00,55,100,,1,0,25,0,0,0,0,0,,,1011,0,0,302,8,20,5,1,-9999,0,No notes,
11/04/2006 23:00,Lochaber,,,0,0,0,,0.5,263.00,29,100,,1,0,20,0,1,0,0,0,,,1011,0,0,274,8,20,0,0,-9999,1,No notes,
11/04/2006 23:00,Northern Cairngorms,,,0,0,0,,9,191.00,31,95,,1,0,4,0,0,0,0,0,,,0,0,0,294,4,20,5,1,-9999,4,No notes,
10/04/2006 23:00,Lochaber,,,0,0,0,,0,270.00,30,100,,1,0,23,0,1,0,0,0,,,88,0,0,266,4,20,0,0,-9999,1.3,No notes,
10/04/2006 23:00,Northern Cairngorms,,,0,0,0,,5,203.00,36,100,,1,0,7,0,0,0,0,0,,,0,0,0,290,6,20,5,1,-9999,10,No notes,
09/04/2006 23:00,Lochaber,,,0,0,0,,-3.9,315.00,15,100,,1,0,40,0,0,0,0,0,,,88,0,0,262,2,20,0,0,-9999,3.1,No notes,
09/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-50,290.00,37,100,,0,0,20,0,0,0,0,0,,,0,0,0,284,6,20,5,1,-9999,40,No notes,
09/04/2006 23:00,Glencoe,,,0,0,0,,-1,260.00,35,60,,1,0,20,0,0,0,0,0,,,-9999,0,0,308,6,14,0,6,0,10,No notes,
09/04/2006 23:00,Creag Meagaidh,,,0,0,0,,-10,270.00,40,90,,1,0,30,0,0,0,0,0,,,-9999,0,0,308,6,20,0,1,-9999,0,No notes,
08/04/2006 23:00,Lochaber,,,0,0,0,,-5.4,335.00,20,100,,1,0,45,0,0,0,0,0,,,1012,0,0,260,6,20,0,0,-9999,1.8,No notes,
08/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-61,315.00,40,80,,1,0,15,0,0,0,0,0,,,1011,0,0,278,8,20,5,1,-9999,48,No notes,
08/04/2006 23:00,Glencoe,,,0,0,0,,-31,340.00,18,50,,1,0,25,0,0,0,0,0,,,-9999,0,0,302,0,14,0,6,-9999,34,No notes,
08/04/2006 23:00,Creag Meagaidh,,,0,0,0,,-30,330.00,40,60,,1,0,50,0,0,0,0,0,,Considerable +,4014,0,0,302,8,20,5,1,-9999,10,No notes,
07/04/2006 23:00,Lochaber,,,0,0,0,,-3.8,288.00,21,100,,1,0,55,0,0,0,0,0,,,3012,0,0,254,8,20,0,0,-9999,3.5,No notes,
07/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-49,320.00,28,100,,0,0,30,0,0,0,0,0,,,1012,0,0,270,4,20,5,1,-9999,30,No notes,
07/04/2006 23:00,Glencoe,,,0,0,0,,-1.8,330.00,19,70,,1,0,35,0,0,0,0,0,,,-9999,0,0,302,6,14,0,6,-9999,22,No notes,
07/04/2006 23:00,Creag Meagaidh,,,0,0,0,,-20,270.00,40,60,,1,0,50,0,0,0,0,0,,Considerable -,6011,0,0,294,8,20,0,2,-9999,0,No notes,
06/04/2006 23:00,Lochaber,,,0,0,0,,-3,264.00,30,100,,1,0,30,0,0,0,0,0,,,1011,0,0,246,8,20,0,0,-9999,0.5,No notes,
06/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-50,214.00,48.05,100,,1,0,20,0,0,0,0,0,,,8800,0,0,366,8,20,5,1,-9999,28,No notes,
06/04/2006 23:00,Glencoe,,,0,0,0,,-32,280.00,33,100,,1,0,35,0,0,0,0,0,,,-9999,0,0,296,8,14,0,6,-9999,34,No notes,
06/04/2006 23:00,Creag Meagaidh,,,0,0,0,,-20,260.00,30,100,,1,0,25,0,0,0,0,0,,Considerable -,8800,0,0,286,8,20,0,1,3,0,No notes,
05/04/2006 23:00,Lochaber,,,0,0,0,,-4.2,259.00,37,100,,1,0,20,0,0,0,0,0,,,8820,0,0,238,8,20,0,0,-9999,1.8,No notes,
05/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-48,226.00,53,100,,1,0,27,0,0,0,0,0,,,8800,0,0,358,6,20,5,1,-9999,12,No notes,
05/04/2006 23:00,Glencoe,,,0,0,0,,-20,300.00,29,100,,1,0,25,0,0,0,0,0,,,-9999,0,0,284,8,14,0,6,-9999,20,No notes,
05/04/2006 23:00,Creag Meagaidh,,,0,0,0,,-20,270.00,40,100,,1,0,20,0,0,0,0,0,,,-9999,0,0,278,6,20,0,1,3,0,No notes,
04/04/2006 23:00,Lochaber,,,0,0,0,,-2.4,277.00,22,100,,1,0,20,0,0,0,0,0,,,99,0,0,230,10,20,0,0,-9999,2,No notes,
04/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-27,220.00,32,80,,1,0,40,0,0,0,0,0,,,0,0,0,352,6,20,5,1,-9999,28,No notes,
04/04/2006 23:00,Glencoe,,,0,0,0,,-20,270.00,40,90,,1,0,20,0,0,0,0,0,,,4400,0,0,276,8,14,0,6,-9999,7,No notes,
04/04/2006 23:00,Creag Meagaidh,,,0,0,0,,0,270.00,30,100,,1,0,15,0,-9999,0,0,0,,,-9999,0,0,272,6,20,0,1,3,10,No notes,
03/04/2006 23:00,Lochaber,,,0,0,0,,-4.9,333.00,18,50,,0,0,25,0,0,0,0,0,,,0,0,0,220,0,20,0,0,-9999,3.9,No notes,
03/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-63,333.00,28,75,,1,0,28,0,0,0,0,0,,,1011,0,0,346,6,20,10,1,-9999,28,No notes,
03/04/2006 23:00,Glencoe,,,0,0,0,,-55,270.00,15,30,,1,0,15,0,0,0,0,0,,,4400,0,0,268,4,14,0,2,-9999,21,No notes,
03/04/2006 23:00,Creag Meagaidh,,,0,0,0,,-40,335.00,30,50,,1,0,18,0,0,0,0,0,,,-9999,0,0,266,4,20,0,1,-9999,10,No notes,
02/04/2006 23:00,Lochaber,,,0,0,0,,-3.9,292.00,17,95,,1,0,25,0,0,0,0,0,,,8810,0,0,220,6,20,0,0,-9999,2.3,No notes,
02/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-40,134.00,5,100,,1,0,20,0,0,0,0,0,,,8800,0,0,340,6,20,5,1,-9999,33,No notes,
02/04/2006 23:00,Glencoe,,,0,0,0,,-44,290.00,25,50,,1,0,20,0,0,0,0,0,,,1011,0,0,264,8,14,0,2,-9999,31,No notes,
02/04/2006 23:00,Creag Meagaidh,,,0,0,0,,-40,280.00,30,75,,1,0,22,0,0,0,0,0,,Considerable -,4400,0,0,262,4,20,0,1,3,0,No notes,
01/04/2006 23:00,Lochaber,,,0,0,0,,-1,315.00,15,100,,0,0,20,0,0,0,0,0,,,44,0,0,214,2,20,0,0,-9999,1.4,No notes,
01/04/2006 23:00,Northern Cairngorms,,,0,0,0,,-2,360.00,17,100,,0,0,4,0,0,0,0,0,,,4400,0,0,334,6,20,5,1,-9999,0,No notes,
01/04/2006 23:00,Glencoe,,,0,0,0,,-10,10.00,10,50,,1,0,15,0,0,0,0,0,,,4400,0,0,256,6,14,0,6,-9999,0,No notes,
01/04/2006 23:00,Creag Meagaidh,,,0,0,0,,20,150.00,20,80,,1,0,15,0,0,0,0,0,,,-9999,0,0,258,2,20,0,1,2,0,No notes,
31/03/2006 23:00,Lochaber,,,0,0,0,,-1,225.00,20,50,,1,0,15,0,0,0,0,0,,,44,0,0,212,4,20,0,0,-9999,0.1,No notes,
31/03/2006 23:00,Northern Cairngorms,,,0,0,0,,5,139.00,23,50,,1,0,12,0,0,0,0,0,,,5011,0,0,328,4,20,5,1,-9999,0,No notes,
31/03/2006 23:00,Glencoe,,,0,0,0,,-10,210.00,20,70,,1,0,20,0,0,0,0,0,,,1021,0,0,250,6,14,0,6,-9999,0,No notes,
31/03/2006 23:00,Creag Meagaidh,,,0,0,0,,0,240.00,20,70,,1,0,15,0,0,0,0,0,,,-9999,0,0,256,4,12,0,1,3,0,No notes,
30/03/2006 23:00,Lochaber,,,0,0,0,,-0.1,185.00,10,100,,1,0,15,0,0,0,0,0,,,4410,0,0,208,6,12,0,0,-9999,0,No notes,
30/03/2006 23:00,Northern Cairngorms,,,0,0,0,,-15,130.00,33,100,,1,0,22,0,0,0,0,0,,,8800,0,0,324,6,12,5,1,-9999,0,No notes,
30/03/2006 23:00,Glencoe,,,0,0,0,,9,90.00,15,100,,1,0,20,0,0,0,0,0,,,4400,0,0,244,6,12,0,6,-9999,0,No notes,
30/03/2006 23:00,Creag Meagaidh,,,0,0,0,,0,60.00,20,100,,1,0,18,0,0,0,0,0,,,-9999,0,0,252,4,12,0,1,3,0,No notes,
29/03/2006 23:00,Lochaber,,,0,0,0,,-0.8,221.00,15,100,,1,0,10,0,0,0,0,0,,,88,0,0,202,4,12,0,0,-9999,1.4,No notes,
29/03/2006 23:00,Northern Cairngorms,,,0,0,0,,-9,160.00,26,100,,0,0,7,0,0,0,0,0,,,0,0,0,318,6,12,5,1,-9999,3,No notes,
29/03/2006 23:00,Glencoe,,,0,0,0,,-15,80.00,15,100,,1,0,20,0,0,0,0,0,,,4400,0,0,238,6,12,0,2,-9999,0,No notes,
29/03/2006 23:00,Creag Meagaidh,,,0,0,0,,0,60.00,35,100,,1,0,14,0,0,0,0,0,,Considerable -,-9999,0,0,248,4,12,0,1,-9999,10,No notes,
28/03/2006 23:00,Lochaber,,,0,0,0,,-1.9,246.00,28,100,,1,0,5,0,0,0,0,0,,,3013,0,0,198,6,12,0,0,-9999,0,No notes,
28/03/2006 23:00,Northern Cairngorms,,,0,0,0,,-17,265.00,23,85,,1,0,5,0,0,0,0,0,,,0,0,0,312,4,12,5,10,-9999,4,No notes,
28/03/2006 23:00,Glencoe,,,0,0,0,,-22,230.00,30,100,,1,0,20,0,0,0,0,0,,,4400,0,0,232,8,12,0,2,-9999,1,No notes,
28/03/2006 23:00,Creag Meagaidh,,,0,0,0,,-20,240.00,30,100,,1,0,35,0,0,0,0,0,,Moderate,4400,0,0,244,6,12,5,1,-9999,0,No notes,
27/03/2006 23:00,Lochaber,,,0,0,0,,0.6,252.00,13,100,,0,0,10,0,1,0,0,0,,,0,0,0,192,0,12,0,0,-9999,0,No notes,
27/03/2006 23:00,Northern Cairngorms,,,0,0,0,,4,106.00,14,100,,0,0,15,0,0,0,0,0,,,0,0,0,308,0,12,0,10,-9999,0,No notes,
27/03/2006 23:00,Glencoe,,,0,0,0,,47,170.00,15,100,,0,0,20,0,1,0,0,0,,,0,0,0,224,0,12,0,6,-9999,0,No notes,
27/03/2006 23:00,Creag Meagaidh,,,0,0,0,,40,360.00,15,100,,0,0,29,0,1,0,0,0,,Moderate,0,0,0,240,0,12,0,2,-9999,8,No notes,
26/03/2006 23:00,Lochaber,,,0,0,0,,4,215.00,22,70,,0,0,10,0,0,0,0,0,,,0,0,0,192,0,12,0,0,-9999,0,No notes,
26/03/2006 23:00,Northern Cairngorms,,,0,0,0,,38,150.00,31,70,,0,0,10,0,0,0,0,0,,,0,0,0,308,0,12,0,10,-9999,0,No notes,
26/03/2006 23:00,Glencoe,,,0,0,0,,64,180.00,15,70,,0,0,20,0,1,0,0,0,,,0,0,0,224,0,12,0,6,-9999,0,No notes,
26/03/2006 23:00,Creag Meagaidh,,,0,0,0,,40,170.00,25,90,,0,0,16,0,1,0,0,0,,Considerable -,0,0,0,240,0,12,0,2,-9999,8,No notes,
26/03/2006 00:00,Lochaber,,,0,0,0,,3,240.00,32,100,,0,0,35,0,1,0,0,0,,,44,0,0,192,0,12,0,0,-9999,0,No notes,
26/03/2006 00:00,Northern Cairngorms,,,0,0,0,,32,154.00,23,70,,0,0,9,0,0,0,0,0,,,0,0,0,308,0,12,0,10,-9999,0,No notes,
26/03/2006 00:00,Glencoe,,,0,0,0,,32,190.00,20,100,,0,0,25,0,1,0,0,0,,,2021,0,0,224,0,12,0,10,-9999,0,No notes,
26/03/2006 00:00,Creag Meagaidh,,,0,0,0,,30,170.00,30,100,,0,0,22,0,1,0,0,0,,Considerable -,2021,0,0,240,0,12,0,10,-9999,8,No notes,
25/03/2006 00:00,Lochaber,,,0,0,0,,0,182.00,26,100,,1,0,20,0,1,0,0,0,,,99,0,0,192,6,12,0,0,-9999,1.8,No notes,
25/03/2006 00:00,Northern Cairngorms,,,0,0,0,,12,131.00,40,100,,1,0,7,0,0,0,0,0,,,4400,0,0,308,6,12,5,1,-9999,21,No notes,
25/03/2006 00:00,Glencoe,,,0,0,0,,26,220.00,15,100,,1,0,15,0,0,0,0,0,,,1091,0,0,224,8,12,0,6,-9999,2,No notes,
25/03/2006 00:00,Creag Meagaidh,,,0,0,0,,20,170.00,45,100,,1,0,10,0,0,0,0,0,,Considerable -,2091,0,0,240,8,12,0,2,-9999,0,No notes,
24/03/2006 00:00,Lochaber,,,0,0,0,,-3.4,156.00,28,60,,1,0,15,0,0,0,0,0,,,8810,0,0,186,4,12,0,0,-9999,3.8,No notes,
24/03/2006 00:00,Northern Cairngorms,,,0,0,0,,-29,139.00,41,70,,1,0,9,0,0,0,0,0,,,8800,0,0,302,0,12,5,1,-9999,12,No notes,
24/03/2006 00:00,Glencoe,,,0,0,0,,-9,90.00,35,70,,1,0,15,0,0,0,0,0,,,4400,0,0,216,0,12,0,2,-9999,18,No notes,
24/03/2006 00:00,Creag Meagaidh,,,0,0,0,,-10,135.00,45,100,,1,0,50,0,0,0,0,0,,Considerable -,8800,0,0,232,4,12,0,1,-9999,0,No notes,
23/03/2006 00:00,Lochaber,,,0,0,0,,-3.1,210.00,35,70,,1,0,10,0,0,0,0,0,,,0,0,0,182,10,12,0,0,-9999,3,No notes,
23/03/2006 00:00,Northern Cairngorms,,,0,0,0,,11,193.00,27,50,,1,0,30,0,0,0,0,0,,,0,0,0,302,6,12,5,1,-9999,21,No notes,
23/03/2006 00:00,Glencoe,,,0,0,0,,-13,230.00,20,70,,1,0,20,0,0,0,0,0,,,4400,0,0,216,8,12,0,2,-9999,32,No notes,
23/03/2006 00:00,Creag Meagaidh,,,0,0,0,,1,270.00,40,60,,1,0,50,0,0,0,0,0,,Considerable +,9011,0,0,228,10,12,0,1,-9999,1,No notes,
22/03/2006 00:00,Lochaber,,,0,0,0,,-4,195.00,20,100,,0,0,5,0,0,0,0,0,,,1011,0,0,172,4,12,0,0,-9999,2,No notes,
22/03/2006 00:00,Northern Cairngorms,,,0,0,0,,-12,109.00,21,80,,0,0,28,0,0,0,0,0,,,0,0,0,296,6,12,5,1,-9999,53,No notes,
22/03/2006 00:00,Glencoe,,,0,0,0,,-2,320.00,20,98,,1,0,10,0,0,0,0,0,,,0,0,0,208,4,12,0,2,0,30,No notes,
22/03/2006 00:00,Creag Meagaidh,,,0,0,0,,-35,315.00,20,100,,1,0,33,0,0,0,0,0,,Moderate,4400,0,0,218,6,12,5,1,-9999,23,No notes,
21/03/2006 00:00,Lochaber,,,0,0,0,,-5,40.00,27,90,,0,0,4,0,0,0,0,0,,,0,0,0,168,2,12,0,0,-9999,4,No notes,
21/03/2006 00:00,Northern Cairngorms,,,0,0,0,,-5.4,56.00,32,80,,1,0,30,0,0,0,0,0,,,0,0,0,290,6,12,5,1,-9999,70,No notes,
21/03/2006 00:00,Glencoe,,,0,0,0,,-31,20.00,12,40,,0,0,5,0,0,0,0,0,,,0,0,0,204,0,12,0,2,0,34,No notes,
21/03/2006 00:00,Creag Meagaidh,,,0,0,0,,-40,350.00,20,60,,1,0,35,0,0,0,0,0,,Considerable -,0,0,0,212,4,12,5,1,-9999,31,No notes,
20/03/2006 00:00,Lochaber,,,0,0,0,,-3.5,45.00,20,100,,0,0,1,0,0,0,0,0,,,0,0,0,166,2,12,0,0,-9999,1.7,No notes,
20/03/2006 00:00,Northern Cairngorms,,,0,0,0,,-30,45.00,29,100,,1,0,8,0,0,0,0,0,,,0,0,0,284,6,12,0,1,-9999,28,No notes,
20/03/2006 00:00,Glencoe,,,0,0,0,,-18,20.00,7,100,,0,0,15,0,0,0,0,0,,,0,0,0,204,2,12,0,2,0,7,No notes,
20/03/2006 00:00,Creag Meagaidh,,,0,0,0,,-30,360.00,30,100,,1,0,18,0,0,0,0,0,,Considerable -,0,0,0,208,4,12,5,1,-9999,0,No notes,
19/03/2006 00:00,Lochaber,,,0,0,0,,2.9,50.00,24,100,,0,0,5,0,0,0,0,0,,,44,0,0,164,0,12,0,0,-9999,0.7,No notes,
19/03/2006 00:00,Northern Cairngorms,,,0,0,0,,29,83.00,28,100,,0,0,8,0,0,0,0,0,,,4400,0,0,278,2,12,5,2,-9999,18,No notes,
19/03/2006 00:00,Glencoe,,,0,0,0,,11,30.00,17,30,,0,0,15,0,0,0,0,0,,,0,0,0,202,0,12,0,4,-9999,7,No notes,
19/03/2006 00:00,Creag Meagaidh,,,0,0,0,,10,360.00,30,100,,0,0,15,0,1,0,0,0,,Moderate,0,0,0,206,0,12,5,1,-9999,0,No notes,
18/03/2006 00:00,Lochaber,,,0,0,0,,1,50.00,25,0,,0,0,0,0,0,0,0,0,,,0,0,0,164,0,12,0,0,-9999,4.4,No notes,
18/03/2006 00:00,Northern Cairngorms,,,0,0,0,,9,123.00,32,100,,1,0,10,0,0,0,0,0,,,0,0,0,276,4,12,5,1,-9999,19,No notes,
18/03/2006 00:00,Glencoe,,,0,0,0,,-6,30.00,19,30,,0,0,15,0,0,0,0,0,,,0,0,0,202,0,12,0,2,0,11,No notes,
18/03/2006 00:00,Creag Meagaidh,,,0,0,0,,0,40.00,5,100,,0,0,12,0,0,0,0,0,,Considerable -,0,0,0,206,0,12,5,1,-9999,3,No notes,
17/03/2006 00:00,Lochaber,,,0,0,0,,-4,45.00,22,10,,0,0,2,0,0,0,0,0,,,0,0,0,164,0,12,0,0,-9999,4.3,No notes,
17/03/2006 00:00,Northern Cairngorms,,,0,0,0,,-10,111.00,35,100,,0,0,10,0,0,0,0,0,,,0,0,0,272,2,12,5,1,-9999,33,No notes,
17/03/2006 00:00,Glencoe,,,0,0,0,,-21,80.00,27,60,,0,0,12,0,0,0,0,0,,,0,0,0,202,0,12,0,0,-9999,32,No notes,
17/03/2006 00:00,Creag Meagaidh,,,0,0,0,,-30,80.00,35,15,,1,0,32,0,0,0,0,0,,Considerable -,4400,0,0,206,0,12,5,1,-9999,20,No notes,
16/03/2006 00:00,Lochaber,,,0,0,0,,-4.5,70.00,20,50,,0,0,0,0,0,0,0,0,,,0,0,0,164,0,12,0,0,-9999,1.1,No notes,
16/03/2006 00:00,Northern Cairngorms,,,0,0,0,,-49,102.00,33,90,,1,0,24,0,0,0,0,0,,,0,0,0,270,6,12,5,1,-9999,47,No notes,
16/03/2006 00:00,Glencoe,,,0,0,0,,-37,80.00,14,60,,0,0,10,0,0,0,0,0,,,4400,0,0,202,0,12,0,2,-9999,42,No notes,
